question_id,length,date,text
109483,878,2016-02-23 14:34:00,"שלום לכולם 
אני אבי, בן 28, גרוש ואב לילדה מקסימה בת שנה. 
הייתי נשוי שנה וקצת. בקשר שלי האישה הייתה בורחת הרבה מהבית לאמא שלה, אמא שלה הייתה משתלטת לי על החיים בתמיכת אישתי לשעבר. תפסתי את אישתי בוגדת בי. היא כל הזמן שיקרה לי ובגדה למרות שנתתי לה את כל הטוב שאפשר. 
כיום, אני משתדל לצאת עם בנות, וכמעט כל מי ששומעת שאני גרוש עם ילדה, מתרחקת מיד, בלי אפילו לבדוק מה קרה ומה היה. הדברים האלה נכפו עליי ולא אני בחרתי בהם, למה היחס הזה? למה הכל מתאים והכל טוב מבחינתן עד שהן שומעות על גרוש ואז הכל נפסק? לא כל מי שהתגרש אשם. 
אני בדעה שהאישה צריכה להיות שותפה בבית, צריכה לקבל את כל הכבוד הראוי לה, ושהכל ייבנה על אמון הדדי. ככה גם נתתי לגרושתי את היחס הכי טוב שאפשר וקיבלתי רע ממנה כל הזמן. אז יש כאלה שלא יודעים להעריך, אבל מצד שני, למה בנות פוסלות גבר שיכול לעשות אותן מאושרות, רק בגלל שהוא גרוש ואין לו קשר יותר עם גרושתו? אולי הוא זה שיעשה אותך מאושרת ואת לא יודעת? למה לפסול?"
109478,855,2016-02-23 13:55:00,"היי אנשים, השאלה קצת מבלבלת ומעצבנת סליחה מראש. 
 
אז ככה, מאז ומתמיד היה לי קשה לקבל את עצמי והיו לי בעיות עם הביטחון העצמי. בכיתה י׳ עברתי לתיכון עם בנים ( הייתי בחטיבה דתית ) ואני חושבת שזה הזמן שהתחלתי להשתנות.  
 
בנים התחילו לשים לב אליי ולהציע לי לצאת, הרגשתי יותר טוב והתחלתי לשים לב למבטים של אנשים עליי.  
בנתיים עברה שנה, ואני מרגישה שהביטחון העצמי שלי בנוי מהמחמאות של האחרים. אני לא אוהבת את עצמי כי אני אוהבת את עצמי, אני אוהבת את עצמי כי אחרים אוהבים אותי. וזה מתסכל..  
 
אני כאילו זקוקה לתשומת לב הזאת שאנשים נותנים לי, ובלעדיה מאוד קשה לי. ביטחון עצמי צריך לבוא ממקום של ׳אני אוהבת את עצמי גם אם הם לא׳ ולא ׳אני אוהבת את עצמי כי הם גם׳. 
 
זה שובר אותי. כל המבטים והתשומת לב והמחמאות מאוד עוזרות לי, אבל למה אני צריכה אחרים שיאהבו אותי ולא אני עצמי ? למה מחמאות של אחרים עדיפות מהמחמאות שלי לעצמי ?  
 
בבקשה תעזרו לי, אני מרגישה נורא..."
109473,1180,2016-02-23 13:17:00,"נפגעתי מגבר כלשהו, והחלטתי לחתוך כי כנראה משהו לא תקין אצלו, אבל עשיתי את זה בלב לא שלם והוא ממש מצא חן בעיניי.. 
לא דיברתי איתו שבועיים, עד שהוא שלח הודעה משום מקום והייתי בהלם. במהלך השיחה התכסחנו והוא דיי הוציא עליי כעס ועצבים, שאני זו שהתנהגתי לא יפה כלפיו. 
אני הייתי כל כך חמודה אליו, והתנצלתי אף על פי שאין לי על מה.. הוא כתב שהוא בדיוק הולך לארוחה, ונדבר על זה מחר. ומאז לא דיברנו (4 ימים) גם לא ניסיתי לשלוח לו הודעה/או שהוא אליי. 
דיי ניסיתי לשחרר אבל זה ישב לי כמו מועקה גדולה בלב, וניסיתי לגשש דברים. 
ביקשתי ממישהי שתתחיל לדבר איתו בפייסבוק, ותזמין אותו אליה. 
הבחור זרם בשניה, ואמר שעוד שעה הוא אצלה (למטרת סקס) לא באמת האמנו שהוא יגיע, אבל מסתבר שהוא באמת הגיע..וברגע שהגיע הבין שזה שקר אחד גדול. 
ממש דחה אותי שהוא מגיע בשביל סקס, כשפעם הוא אמר לי שקשה לו לשכב בשביל סטוץ עם מישהי שלא רואה איתה קשר.  
ועוד יותר אכזב אותי זיצאתי עם מישהו כל כך תמוהה שאשכרה מגיע למישהי שהכיר השנייה מהפייסבוק לסקס, ואכל את השקר הזה. 
אני יודעת שחלק יאמרו לי שעשיתי מעשה ילדותי, אבל ככה גיליתי את פרצופו האמיתי. 
והאמת עכשיו קצת קשה לי.. לחשוב על העובדה שעם הבן אדם הזה עוד יכולתי להמשיך לצאת.  
גברים- האם הייתם עושים אותו הדבר וקופצים על ההזדמנות לסקס ממישהי בפייסבוק שהרגע הכרתם?"
109471,1161,2016-02-23 13:01:00,"שלום לכם 
רציתי לשתף במשהו שקרה לי.. 
אני אדם שתמיד אוהב להיות בחברה להכיר אנשים ופחות להיות לבד , ותמיד בכל קשר שהיה לי אם זה עם חברות או אדם קרוב השתדלתי להשקיע כמה שיותר, אבל עם זאת היו לי כמה מקרים שלא ממש הרגשתי שזה הדדי(אותו אדם רצה בקשר אבל לא בתדירות שאני רציתי, או שפשוט כבר התרחקנו וכמעט ולא נותר יותר על מה לדבר , הוא עזב ואני תמיד רציתי להמשיך ) עד שמרוב שפחדתי לאבד את אותם חברים שהיו לי , זה הפך עם הזמן לאובסיסיבי.. כל הזמן חיפשתי הזדמנות לדבר עם אותו אדם.. להיפגש איתו בזמן שידעתי שאותו אדם אהב אותי אבל לא רצה בקשר כמו שאני רציתי(אין מדובר באהבה רומנטית אלא באמת ביחסים בין חברות) עד שבסופו של דבר אנשים ניתקו איתי קשרים כי הרגישו שזה אובסיסיבי או לא הדדי( חשוב להבהיר שלפני שזה הפך לאובסיסיבי כן היינו בקשר.. אבל מעט) ושהכוונה שלי לא הייתה להפוך למטרד עבורם אלא זה באמת היה מרצון לקרבה אהבה ובעיקר פחד לאבד. ישנם אנשים שיוצא לי לפגוש אותם שוב גם לאחר ניתוק הקשר האישי כי אנחנו באים לאותו מקום..  
 
ברצוני לשאול 
מה כדאי לי לעשות כשאראה אותם? האם כדאי לספר שזה לא היה בכוונה ולנסות לשקם את הקשר? או להתעלם ולהתנהג כרגיל? כי האנשים האלה באמת חשובים לי ובאמת שגם הם הראו לי בהתחלה רצון לקשר אבל  ככל שהתרחקנו.. אז פחות..  
האם למישהו זה קרה פעם?"
109440,1416,2016-02-23 12:17:00,"שלום חברים.  
 
אני אספר על עצמי קצת: אני בנאדם דיי משכיל, לא רוצה לפרט יותר מדיי בשביל למנוע זיהוי אבל יש מה לומר , אני עצמי בנאדם סבבה ונורמלי לחלוטין, אוהב להקשיב, לדבר, לצחוק, לשמוע, להתעניין. על פניו נורמאלי לחלוטין.   
 
אבל מה -  בחיים לא הייתה חברה, הכי הרבה שהייתה לי זה ידידה אחת. כלומר במשך כל החיים שלי הייתה רק בחורה אחת שהייתי איתה בקשר ידידותי, זה הביא אותי לנואשות אמיתית.    
 
בגלל כל הנושאות הזאת הייתי בטוח שאני פשוט לא מספיק טוב, והתחלתי לעשות הרבה פוזות של ערסים, על כל המשתמע מכך (תספורת, דיבור וכו') . כי זה מה שקראתי בספרים ובאינטרנט.  
 
 
כל הפוזה הזאת היא רק  ברושם הראשוני, לאחר שאני כבר מכיר את בנאדם (או אותה) אני משתדל להיות אני.  
 
אני עובד כרגע במקום מכובד בואו נגיד, עם בנות בהתאם.  
 
אני שם לב שהם סולדות מה""רושם"" שאני מנסה לעשות וחלקן אפילו אמרו לי את זה מפורשות.  
 
היום ידידה לעבודה אמרה לי את הדבר הבא:  
 
תדע שבחורה עם ראש על הכתפיים לא אוהבת את הדברים האלה, ומחפשת בנאדם נורמאלי. רק ערסים ופרחות אוהבים דברים כאלה.  
 
היא אמרה לי את זה בטון חברי וזה גרם לי לחשוב.. האם היא באמת צודקת לדעתכם?  
 
האם בחורה נורמאלית תרצה גבר נורמאלי, כמו שאני באמת, או תרצה את הערס, שזה בערך מה שאני מנסה להתחפש אליו כדי להצליח עם בנות?  
 
אני כמובן לא באמת מתנהג כמו ערס, כי זה לא אני, ואני לא יודע לעשות את זה, אני אולי מנסה לחקות דמויות של ערסים מהטלוויזיה, אבל הנקודה ברורה.  
 
אז שוב, אבל בבקשה בכנות, יתכן שכל ההצגה הזאת מיותרת לחלוטין, ובנות נורמליות רוצות בן זוג נורמאלי כמוהן?"
109457,983,2016-02-23 12:09:00,"כבר הרבה זמן שאני חושבת על זה ואני לא מצליחה להגיע לתשובה עם עצמי. 
אני בת 25, יש לי תואר אקדמי מעולה בידיים ואני עובדת כרגע בעבודה נחשקת מאוד. לא חסר לי כלום (לפחות ככה נראה לי). יש לי משפחה טובה ותומכת, אני נראת ממש טוב ואני לא יכולה להצביע על משהו בעייתי בעבר שלי. 
ובכל זאת - איך שהוא אני תמיד תמיד נופלת למערכות יחסים בלתי אפשריות. ניהלתי רומן במשך תקופה מסוימת עם גבר נשוי. היה מדהים. בסוף מן הסתם זה נחתך. 
יצאתי עם גבר ערבי לתקופה מסוימת. בסוף מן הסתם זה נחתך. 
יצאתי עם חולה מאניה-דיפרסיה שהפחיד אותי ברגעים מסוימים. בסוף מן הסתם זה נחתך. 
ואני שואלת - מה לעזאזל דפוק בי???? למה הקשרים המהותיים היחידים שבהם אני מצליחה להרגיש הם עם אנשים לא מתאימים. למה אני צריכה להרגיש חריגה, מסוכנת, הרפתקנית בשביל להתאהב? 
אני לא מצליחה להסביר את זה לעצמי. 
חוץ מזה אני בNUMB רגשי. 
מרגישה שלא  הולך לי עם בחורים מהשורה. קשה לי ממש. בא לי כבר להיות בזוגיות אבל אני לא מצליחה לנהל אחת נורמלית. 
 
למישהו יש עצות או טיפים. די נמאס לי מעצמי ומהבחירות שאני עושה. נמאס לי לא למצוא אהבה שפויה."
109460,2183,2016-02-23 11:03:00,"אז ככה אני הכרתי מישהו לפני 6 שנים באיזה מסיבה בהתחלה זה היה סתם היינו ילדים והתחיל להתפתח תמיד משו עצר אותנו מלהיות יחד ובאזשהו שלב הפכנו את זה לסתם קשר ""ידידותי"" לא שאני חושבת שיש דבר כזה .. הפכנו לקרובים מאוד הוא דאג לי ונתן לי הכל באמת הרגשתי שיש לי על מי להישען ככה 5 שנים והיו ריבים ווכיחוים הייתה רוכשניות וקנאות למרות שלא היינו יחד שזה הזויי כולם יודעים שפשוט אי אפשר להפריד בנינו ששום דבר לא ישבור את הקשר שלנו קשר מדהים ולא היו לנו חברים משותתפים בהתחלה למדנו בבתי ספר שונים ולמרות כל זה הצלחנו לשמור על כזה קשר .. עד שנינו התגייסנו ..הוא התגייס ליחידה מובחרת מאוד ככה שלראות אותו לא יצא לי הרבה והתחלתי להתעצבן שהוא השתנה צץ לו אגו מה שפעם בחיים לא היה התחיל לשחק איתי מי נשבר ראשון בוויכוחים כמו ילד קטן מה שפעם בחיים אבל בחיים לא היה הוא מורעל ברמות הוא לא רואה שום דבר ממטר חוץ מהנשק שלו ועוד חתם עכשיו על קבע ואני הכי מפרגנת לו בעולם פשוט זה שינה אותה בקטע רע  , והפעם התחילו ריבים וויכוחים בהגזמה והכל פשוט התפוצץ ויצא משליטה ניתקנו קשר ואחרי חודש היה לי יומולדת והוא רשם לי ברכה ארוכה ומרגשת שלא הצלחתי לא לענות לה .. עניתי ושוב חזרנו לקשר , הכרתי עכשיו מישהו מאוד מתוק נראה טוה אישיות מדהים יש משיכה והוא יודע אבל והוא פשוט מפרגן לי איתו וזה מוזר הוא בחיים לא היה מפרגן וחשוב לי לציין שהייתה לו מערכת יחסים אבל הוא היה איתי יותר מאשר איתה ובשלב מסויים פשוט זרק אותה .. כרגע הוא מפרגן לי איתו וזה כן מפריע לי לא יכול להיות שהוא וויתר עלי תמיד כאב לו לראות אותי עם מישהו תמיד אבל גם שהייתי בזוגיות הוא עשה הכל כדי להרחיק אותי מבן הזוג שלי והליח ושוב חזרנו לקשר שלנו ה""ידידותי"" לא קרה בנינו שום דבר מיני , דיברנו לפני כמה ימים עליו הוא אמר לי שהוא מפרגן לי ושהוא שמח בשבילי ואמרתי לו שעושה לי טוב שהוא מפרגן לי ככה וזהו ואחרי השיחה הזאת הוא נעלם לי .. אני באמת לא יודעת מה הבן אדם הזה רוצה מהחיים שלי !!! וכן אני מאוד רוצה להיכנס למערכת יחסים עם אותו הגבר שהכרתי אבל מפחדת שהידיד הזה יתעורר שהוא יראה שאנחנו יחד וזה ישפייע לי על הזוגיות איתו וירחיק אותי ממנו כמו שהוא היה עושה עם כל גבר.. דיי התייאשתי מה יש לווו  ?!אולי אני רוצה את הידיד הזה..אבל אין סיכוי בחיים שמשהו יצא מאיתנו מאוחר מידי מרחנו יותר מידי.. והאם כדי לי להיכנס למערכת יחסים עם הגבר הזה הוא באמת עושה לי טוב וכיף לי איתו פשוט מפחדת שאני לא בלב שלם יהיה איתו .. אבל יודעת שיהיה לי טוב איתו ..מה לעשות ?"
109454,1315,2016-02-23 10:41:00,"היי לכולם, 
רציתי לשתף משהו שמעניין ומסקרן אותי כבר המון זמן. 
אני בדרך כלל לא חולמת הרבה... כלומר, בשינה תמיד חולמים אבל לא קורה שממש נצרב לי חלום בזיכרון ואם כן, זה אחת להרבה זמן. 
כשהייתי קטנה הייתי חולמת דיי הרבה... חלק מהחלומות היו הזויים וחלקם אני זוכרת, וחלק היו ממש מציאותיים עם הרגשה שאני פיזית נמצאת שם. 
אז שאני קטנה קורה יש לי המון פעמים ""דה ז'ה וו""... המון! 
אני זוכרת שהייתי ביסודי, וחברה שלי שיחקה כדורסל והכניסה את הכדור לסל, ופתאום הרגשתי כאילו ראיתי את זה כבר... ובלב שלי ידעתי שהיא תצליח להכניס את הכדור! וזה קרה! 
מאז, אני תמיד שמה לב לזה שיש המון פעמים שאני מרגישה כאילו הכל כבר קרה. 
בשנים האחרונות זה כבר נהיה ממש מוזר, כשאני נמצאת בסיטואציות שאני ממש יודעת שחלמתי כבר! חלמתי אותם בשינה! לפעמים זה קורה יום אחרי, ולפעמים זה קורה שבוע אחרי... אבל אני ממש יודעת שחלמתי אותם! 
עכשיו זה קטע שדיי מלחיץ אותי... ואני מתחילה להרגיש כאילו אני חיה חיים של מישהו אחר שכבר קרו, ואני רק חווה אותם שוב כמו איזה גלגול נשמות. 
אני נורא מאמינה בכל העניין של המיסטיקה ואסטרולוגיה וכל זה... בחלקית מן הדברים... וזה אקט מוזר שקורה לי המון עוד מילדות ואני פשוט לא מבינה. 
זה רק אני? זה לגיטימי? גם לכם זה קורה? גם יש לי חלומות מוזרים ומפחידים לפעמים... נגיד בפעם האחרונה חלמתי על נמרים! או שפעם אחת חלמתי על ריב של ההורים שלי ועל גירושין שלהם (בחלום הזה ספציפית התעוררתי בוכה מבהלה). 
הסבר בבקשה אם מישהו מבין :)"
109449,812,2016-02-23 09:31:00,"הכרתי מישהו (אל תדאגו, אני לא מאוהבת בו או משהו) מעיר רחוקה משלי (בישראל, אם זה לא מובן) באיזה פרוייקט שהשתתפתי בו. בזמן ההפסקות וההסברים לכל מיני דברים אנחנו דיברנו וסיפרנו דברים אישיים אחד על השנייה ומן הסתם, יש בינינו תחומי עניין משותפים. בחיים לא הכרתי מישהו שיכולתי לדבר איתו על דברים שמעניינים אותי.. 
לא נפרדנו כמו שצריך כי מיהרתי לאוטובוס אבל הוספנו אחד את השנייה בפייסבוק אבל לא דיברנו כבר שבוע, חוץ מבאותו יום.. ואני התחלתי את השיחה, שהייתה קצרה קצת, דרך אגב. הוא לא דיבר איתי מאז, וראיתי אותו מחובר אתמול לפייסבוק והוא לא שלח לי הודעה. הוא עסוק בתחומי עיניין אחרים (למשל, הוא מנגן בכלי נגינה כל יום) ואני יכולה להגיד שהוא הרבה יותר עסוק ממני, אבל יש לי הרגשה שזאת לא הסיבה, כי בשבת הוא לא שלח.. 
ואם אני אשלח עכשיו, זה לא מאוחר קצת? כי בכל זאת, עבר שבוע מאז שדיברנו.. 
מה אתם אומרים? סליחה אם סיבכתי.."
109409,1148,2016-02-22 23:41:00,"אז ככה, יש בחור שלומד איתי באוניברסיטה. הכרתי אותו רק השנה, בהתחלה היינו רק אומרים היי אחד לשני, אחרכך נהיינו חברים בפייסבוק, והוא היה עושה לי לייקים על הסטטוסים שלי לפעמים..  
בתקופת המבחנים הייתי לומדת בספרייה עם החברה שלי, והוא עם החברים שלו, כל פעם שהלכתי לשאול אותם משהו על החומר הוא היה מנסה לצחוק עליי בצורה חמודה ( כלומר אומר משהו כמו, איך את באה לשאול על זה בכלל זה ממש קל.. אבל בצחוק), גם כל הזמן כשהייתי מסתכלת לכיוונו בזמן שלמדנו הייתי תופסת אותו מסתכל עליי :-) 
כשהיה יום ההולדת שלו שלחתי לו הודעה ודיברנו קצת בוואטסאפ.. וכשקיבלנו ציון של קורס שעשינו ביחד, שלחתי לו הודעה לשאול איך הלך לו והמשכנו לדבר על דברים לא קשורים לקורס..  
ועכשיו כל דבר שאני משתפת בפייסבוק הוא מגיב לי עליו..  
אז אני חושבת שהמצב טוב והוא מעוניין..  
אבל הבעייה היא שבהודעות אני יכולה לדבר איתו לנצח ואני נהנית מאוד, אבל כשפגשתי אותו בכיתה השבוע לא יכולתי לדבר  איתו, הייתי לחוצה מאווווד, כשראיתי אותו עומד במקום מסויים הלכתי לקצה השני של הכיתה למרות שאני מתה לדבר איתו ולהסתכל לתוך עיניו כשאנו מדברים.. אבל זה מלחיץ אותו יותר מאשר לעשות בחינה בקורס קשה! 
גם הוא לא בא לדבר איתי! אני רואה שהוא מסתכל עליי כשהוא חושב שאני לא מסתכלת אבל לא בא ומתחיל שיחה.. למה?!"
109431,950,2016-02-22 23:26:00,"היי לכולם , אני וחבר שלי כבר חצי שנה ביחד ,מאוהבים עד השמיים . בסופש האחרון נסעתי עם חבר שלי ומשפחתו לטיול בצפון , וזאת היתה הפעם הראשונה ששכבנו , בהתחלה הוא שם את הקונדום וניסה להחדיר , כמובן שצעקתי וכאבתי והוא ישר הוציא אותו . דיברנו קצת הוא הרגיע אותו ולאחר מכן ניסינו שוב אבל הבעיה היא שבפעם השניה הוא כבר הוריד לפני את הקונדום והחדירה היתה לכמה שניות והוא לא גמר ולא כלום . ( ובנוסף אני גם הייתי כמה ימים אחרי מחזור, 3-2 יום)  
למחר כשהיינו בדרך לבית עצרנו לאכול באיזשהי מסעדה ואיך שהכנסתי את האוכל לפה הבנתי שהוא לא משהו אבל המשכתי לאכול . כשנסענו לבית התחילו לי כאבי בטן עזים ורציתי להקיא , כבר נכנסתי לפאניקה שאני בהריון , הוא התחיל להרגיע אותי . ביום ראשון גיליתי שאני חולה עם צינון כאבי ראש, גרון, בטן ואוזניים.  אתם חושבים שהכאבים קשורים להריון כל שהוא או שסתם חטפתי שפעת? אני יודעת שזה היה לא אחראי מצידנו לעשות את זה בלי וזאת פעם אחרונה שזה קורה , הבעיה היא שאני רוצה להתחיל לקנות גלולות אבל אני מפחדת שאמא תגלה . מה אתם מציעים לי לעשות?"
109425,1695,2016-02-22 22:56:00,"האממ...את האמת שאני לא ככ יודעת איך לשאול את זה אבל אנסה בכל זאת, 
יש לי חבר בן 23 בחור חכם וטוב כבר חודש,בחודש הזה עברנו הרבה ביחד ,טיולים ,והתנחלתי אצלו תקופה ועוד כל מיני...יש לנו זוגיות טובה ובוגרת,אנחנו קשורים ומחוברים אחד לשני והכל טוב ויפה, 
הבעיה שלי היא ככה,המשפחות שלנו מכירות טוב מאוד מאוד. 
והמשפחה שלו היא משפחה מפורקת וההורים לא ממש מתנהגים כמו הורים ...בקיצור לא טוב בכלל . 
חבר שלי עבר הרבה בחיים שלו ,אם זה עם המשפחה שבאמת לא בסדר,ושתי חברים הכי טובים שלו נהרגו בתאונת דרכים לפני הצבא וכו וכו והוא התחיל ללכת אחרי הצבא למסיבות טבע וסמים וכל מיני כאלה...בחצי שנה האחרונה הוא התחיל לחזור לעצמו והוא הפסיק עם הסמים הקשים יותר ,והשבוע הפסקנו לעשן ביחד ,והוא מאוד מאוד מכבד אותי לגבי הכל . עכשיו יש כמה בעיות קטנות, 
1.שהוא אמר לי שהוא לא הפסיק רישמית לעשן סמים ושאלו לא רעים ולא מזיקים ואין עם זה שום בעיה בריאותית,וכו וכו ..ואמרתי לו שזה גורם לתלות ריגשית והוא אמר לי שזה רק כשהוא הולך למסיבה הוא יעשן בקטנה(הוא כבר לא הולך הרבה) ותאמת שאני לא ככ מבינה בסמים קלים ובבעיות שלהם ככה שאפעם אין לי איך לגרום לו להפסיק,זאת בעיה אחת אשמח להסברים... 
2.שלהורים שלי ממש מפריע העובדה שפעם הוא לקח סמים ,ושהם מכירים את המשפחה שלו אז אני פשוט חושבת שהם דואגים לאם הוא כמוהם ועושה אותם שטויות וישאר בסמים ולא התקדם במקצוע שלו (למרות שהמקצוע שלו טוב !)וכל מיני כאלה..הם כל הזמן חופרים לי על זה ודואגים ,הם אומרים שזה לא בחור בשבילי ושמגיע לי בחור רציני וטוב ...אבל חבר שלי הוא בחור באמת טוב ובאמת רציני ומכבד וכל מה שרק תירצו ולאט לאט הוא מתקדם ואני עוזרת לו כמה שאני יכולה !הבעיה מבחינתם זה רק הסמים שפעם הוא לקח וכאלה וזה פשוט חוסם להם את המחשבה הם לא מוכנים לשמוע עליו בינתיים...אני לא יודעת איך לדבר איתם או לפתור את כל זה...אשמח לעצות 
מקווה שהייתי ברורה והבנתם את השאלה בכלל ותודה מראש :)"
109439,932,2016-02-22 22:50:00,"אני סטודנטית למדמ""ח בפתוחה, 
חזרתי ממבחן בקורס מבוא למדעי המחשב בשפת java ופשוט הלך לי גרוע!! 
כל הסמסטר השקעתי הגשתי את כל העבודות וכל הציונים שלי במטלות היו 100. 
ופתאום כשזה הגיע למבחן הרמה שונה לגמרי. 
אני מצפה מעצמי לציון של 80 לפחות כי אני יודעת שזה קורס מאוד קשה. 
אני אכשל בטוח [כי לא עשיתי מספיק שאלות בשביל לעבור וגם לא בטוח שהתשובות נכונות], ואחרי כל ההשקעה הזאת מה אני עוד צריכה לעשות כדי להצליח?  
מעבר לשאלות שהן כ""כ קשות שמצפים ממני לחשיבה מתמטית של מתכנת 7 שנים ואני כולה סטודנטית בסמסטר הראשון ומעבר לכך שאין בחירה והשאלות ארוכות ומייגעות.. 
התלמידים שאיתם נבחנתי הם לא מאותו קורס שלי ובגלל שהמבחן עם חומר פתוח שמו את כל מי שעם חומר פתוח באותו כיתה אז כל הזמן דיפדפו ולא יכלתי להתרכז. 
מרוב העצבים שהיו לי מהרעש של הדיפדוף הגשתי את המבחן לפני הזמן. 
למועד ב' אני אגש בטוח. 
מה אפשר לעשות כדי להצליח במועד ב'? ואיך אפשר להתעלם מהרעשים ה""קטנים"" האלה שכ""כ מפריעים להתרכז בזמן המבחן?? 
ללכת לאבחון בשביל לקבל תוספת זמן?"
109403,1556,2016-02-22 22:19:00,"יש לי חברה אמרקאית שאני מאוד אוהב מזה שנתיים! 
כמה שאני אוהב אותה היא לא דואגת לבריאותה עד כדי כל כך שזה מעצבן אותי ברמות, לקח לי חצי שנה לגרום לה לעשות ביטוח מכבי, וזה גם כשאני דאגתי להכל. 
 
אני נכה 78%, בן יחיד, ותמיד רציתי משפחה גדולה, לפחות 3 ילדים. כשאני תמיד רציתי ארבע. זה חלומי, כשהתחלנו לצאת ישר אמרתי לה על הנכות - לא הסתרתי לרגע. 
לפני שנה היא אמרה לי כשהיא הייתה באולסרסאונד הרופא אמר לה ""שיהיה לה קשה להיכנס להריון אבל לא תיהיה בעיה"" 
וככה היא קיבלה את זה, זה לא הדיר שינה ממני. 
לפני כמה ימים קראתי על אישה שאומרת שיש לה בעיה בשחלות והיא אומרת שיש לה שחלות פוליסטיות, זה גרם לה לבכות בהודעה שיהיה לה קשה להוליד ילדים. 
 
שאלתי את חברתי, האם שמעת על הסימטום והאם זה זה מה שיש לך היא אמרה לי כן. 
שאלתי אותה אם הוא יודעת או חקרה את הנושא  - היא אמרה לי שלא. 
אני קראתי על זה רבות ביומים וחשך עולמי, באמת. אין לי הרבה דרישות בחיים רק רציתי שתיהיה לי משפחה גדולה, אני עובד קשה כדי להגיע לשם. 
היא בת 27, וחושבת שהכל יהיה בסדר ולא יהיה בעיה להביא ילדים, זה מחרפן אותי. 
כי אני הבנתי, שאין בכלל לדבר על 3 ילדים, צריך לדבר על הראשון.  
יש 40% הפלות, ומאוד קשה להיכנס להריון בלי טיפול. 
לצערי - אני מכיר כמה זוגות ששנים מנסים ותמיד אמרתי לעצמי או אבוי - לי זה לא יקרה. והינה זה קרה. 
יכול להיות שאני מלחיץ את עצמי - אבל אני בא מרקע פסימי, כי עברתי הרבה בחיים עקב הפציעה , לכן אני חוקר וקורא הרבה - והדברים לא נראים טוב. 
נכון שיש מקרים שהינה האישה יש לה 3 ילדים, אבל זה נדיר לפי מה שהבנתי. 
תמיד רציתי להיות אבא צעיר, זה מחרפן אותי.. מה עושים אני אוהב אותה, אבל הדבר האחרון שרציתי שיקרה לי בחיים אחרי הכל שיהיה לי קשה להביא ילדים. 
 
רבאקJHעכיעיכ@^@"
109413,1562,2016-02-22 21:48:00,"יש לי ידיד שהכרתי לא ממזמן(3 חודשים) בחודשיים האחרונים ממש התחברנו התחלתי לבוא אליו והוא אליי. ליפני כמה ימים באתי אליו,ותמיד שאני באה אליו הבית ריק ואנחנו רואים סרט,מכינים משו טעים או סתם מדברים... ומה שקרה זה שדיברנו וצחקנו כ""כ הרבה עד שנהיינו ממש קרובים אחד לשני ממש עוד שנייה נשיקה!זה נימשך ככה למשך זמן עד שפשוט התנשקנו וששאלתי אותו מזה היה הוא אמר ""לא יודע"" והוא לא בטוח גם שאני באמת אוהבת אותו. למרות שאמרתי לו שאני כן וגם אמרתי לו שאני לא הולכת לוותר עלוי, והוא יודע את זה! כי מההתחלה היה ביננו חיבור. חשוב לי לציין שאף פעם לא הייתה לו חברה אך הוא כן התנשק עם בנות. כל פגישה שלנו שאנחנו פשוט טורפים אחד את השני בנשיקות אבל מה שקרה אתמול בילבל אותי.חזרתי הבייתה בהלם לגמרי...ראינו סרט ואז אני לא יודעת איך זה קרה אבל הגענו למצב שתוך כדי שאנחנו מתנשקים הוא הוריד לי את החולצה והחזייה,הוא היה בלי חולצה והתחיל לנשק אותי בכל הגוף ובנוסף, ניסה להוריד לי את המכנסיים אבל לא רציתי כי לפי דעתי זה מוגזם וגם ההיתי ממש מובכת מכל העניין. אחר כך שאלתי אותו שוב,מה איתנו?איך הגענו למצב הזה? הוא לא ידע מה לענות ומה שהוא אמר זה ""אמא שלך לא אוהבת אותי אז עזבי"" אמא שלי באמת לא אוהבת אותו כי היא לא אוהבת את העניין הזה שאני מסתובבת עם בנים והיא יודעת שאני מחבבת אותו אז קשה לה לקבל את זה אבל בכל זאת אני בת 18. אני לא מבינה מה הולך כאן ואני חייבת לדעת פשוט מה הוא מרגיש כלפיי.זה או שהוא סתם היה חרמן באותו הרגע או שהוא באמת אוהב אותי..נימאס לי שהוא מתחמק מימני כל פעם שאני שואלת אותו אלינו או שהוא משתיק אותי בנשיקות.אני רוצה לעשות איתו פעם אחת שיחה רצינית ושהוא יענה לי ברצינות. מה דעתם על כל מה שקורה כאן?איך לדבר איתו בלי שהתחמק?הוא ממש חשוב לי אבל כ""כ מבלבל אותי...."
